groupId,artifactId,version,class,method,dereferences,checks
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SortedSetDocValues,org.apache.lucene.util.BytesRef lookupOrd(long),88,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.StandardDirectoryReader,org.apache.lucene.index.SegmentInfos getSegmentInfos(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.StoredFieldVisitor,org.apache.lucene.index.StoredFieldVisitor$Status needsField(org.apache.lucene.index.FieldInfo),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.StoredFieldVisitor$Status,org.apache.lucene.index.StoredFieldVisitor$Status[] values(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Term,java.lang.String field(),56,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Term,java.lang.String text(),95,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Term,org.apache.lucene.util.BytesRef bytes(),4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.TermState,org.apache.lucene.index.TermState clone(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Terms,"org.apache.lucene.index.TermsEnum intersect(org.apache.lucene.util.automaton.CompiledAutomaton,org.apache.lucene.util.BytesRef)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Terms,org.apache.lucene.index.TermsEnum iterator(),750,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Terms,org.apache.lucene.util.BytesRef getMax(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Terms,org.apache.lucene.util.BytesRef getMin(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.TermsEnum,org.apache.lucene.index.PostingsEnum postings(org.apache.lucene.index.PostingsEnum),190,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.TermsEnum,"org.apache.lucene.index.PostingsEnum postings(org.apache.lucene.index.PostingsEnum,int)",1088,13
org.apache.lucene,lucene-core,6,org.apache.lucene.index.TermsEnum,org.apache.lucene.index.TermsEnum$SeekStatus seekCeil(org.apache.lucene.util.BytesRef),21,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.TermsEnum,org.apache.lucene.util.AttributeSource attributes(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.TermsEnum,org.apache.lucene.util.BytesRef term(),121,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.TermsEnum$SeekStatus,org.apache.lucene.index.TermsEnum$SeekStatus[] values(),21,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.BooleanClause,org.apache.lucene.search.BooleanClause$Occur getOccur(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.BooleanClause,org.apache.lucene.search.Query getQuery(),18,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.BooleanQuery,java.util.Iterator iterator(),109,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.BooleanQuery,java.util.List clauses(),127,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.BooleanQuery$Builder,"org.apache.lucene.search.BooleanQuery$Builder add(org.apache.lucene.search.Query,org.apache.lucene.search.BooleanClause$Occur)",176,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.BooleanQuery$Builder,org.apache.lucene.search.BooleanQuery$Builder setDisableCoord(boolean),2,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Collector,org.apache.lucene.search.LeafCollector getLeafCollector(org.apache.lucene.index.LeafReaderContext),38,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.DisjunctionMaxQuery,java.util.Iterator iterator(),34,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.DisjunctionMaxQuery,org.apache.lucene.search.Query[] getDisjuncts(),15,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.DocIdSet,org.apache.lucene.search.DocIdSetIterator iterator(),150,30
org.apache.lucene,lucene-core,6,org.apache.lucene.search.DocIdSet,org.apache.lucene.util.Bits bits(),30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.search.DoubleValuesSource,"org.apache.lucene.search.DoubleValues getValues(org.apache.lucene.index.LeafReaderContext,org.apache.lucene.search.DoubleValues)",13,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Explanation,java.lang.String getDescription(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Explanation,java.util.List getDetails(),18,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.FuzzyQuery,org.apache.lucene.index.Term getTerm(),19,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.GraphQuery,org.apache.lucene.search.Query[] getQueries(),3,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,org.apache.lucene.document.Document doc(int),171,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.document.Document doc(int,java.util.Set)",41,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,org.apache.lucene.index.IndexReader getIndexReader(),612,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,org.apache.lucene.index.IndexReaderContext getTopReaderContext(),50,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.Explanation explain(org.apache.lucene.search.Query,int)",20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,org.apache.lucene.search.Query rewrite(org.apache.lucene.search.Query),9,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.TermStatistics termStatistics(org.apache.lucene.index.Term,org.apache.lucene.index.TermContext)",4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.TopDocs search(org.apache.lucene.search.Query,int)",485,13
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.TopDocs searchAfter(org.apache.lucene.search.ScoreDoc,org.apache.lucene.search.Query,int)",6,6
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.TopFieldDocs search(org.apache.lucene.search.Query,int,org.apache.lucene.search.Sort)",58,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.TopFieldDocs search(org.apache.lucene.search.Query,int,org.apache.lucene.search.Sort,boolean,boolean)",6,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.TopFieldDocs searchAfter(org.apache.lucene.search.ScoreDoc,org.apache.lucene.search.Query,int,org.apache.lucene.search.Sort,boolean,boolean)",2,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.Weight createNormalizedWeight(org.apache.lucene.search.Query,boolean)",173,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.IndexSearcher,"org.apache.lucene.search.Weight createWeight(org.apache.lucene.search.Query,boolean)",5,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.LongValuesSource,"org.apache.lucene.search.LongValues getValues(org.apache.lucene.index.LeafReaderContext,org.apache.lucene.search.DoubleValues)",4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.MultiPhraseQuery,int[] getPositions(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.MultiPhraseQuery,org.apache.lucene.index.Term[][] getTermArrays(),28,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.MultiPhraseQuery$Builder,org.apache.lucene.search.MultiPhraseQuery$Builder setSlop(int),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.MultiTermQuery,java.lang.String getField(),43,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.PhraseQuery,int[] getPositions(),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.PhraseQuery,org.apache.lucene.index.Term[] getTerms(),124,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.PointInSetQuery$Stream,org.apache.lucene.util.BytesRef next(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.search.PrefixQuery,org.apache.lucene.index.Term getPrefix(),19,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Query,org.apache.lucene.search.Query rewrite(org.apache.lucene.index.IndexReader),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Query,"org.apache.lucene.search.Weight createWeight(org.apache.lucene.search.IndexSearcher,boolean)",34,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.ReferenceManager,java.lang.Object acquire(),136,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Scorer,java.util.Collection getChildren(),9,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Scorer,org.apache.lucene.search.DocIdSetIterator iterator(),129,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Scorer,org.apache.lucene.search.TwoPhaseIterator twoPhaseIterator(),30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Scorer,org.apache.lucene.search.Weight getWeight(),19,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.SearcherLifetimeManager,org.apache.lucene.search.IndexSearcher acquire(long),20,20
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Sort,org.apache.lucene.search.SortField[] getSort(),132,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.SortField,java.lang.Object getMissingValue(),7,7
org.apache.lucene,lucene-core,6,org.apache.lucene.search.SortField,"org.apache.lucene.search.FieldComparator getComparator(int,int)",3,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.SortField,org.apache.lucene.search.SortField$Type getType(),36,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.SortField$Type,org.apache.lucene.search.SortField$Type[] values(),39,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.SortRescorer,"org.apache.lucene.search.Explanation explain(org.apache.lucene.search.IndexSearcher,org.apache.lucene.search.Explanation,int)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.SynonymQuery,org.apache.lucene.index.Term[] getTerms(),6,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TermQuery,org.apache.lucene.index.Term getTerm(),34,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TermRangeQuery,"org.apache.lucene.search.TermRangeQuery newStringRange(java.lang.String,java.lang.String,java.lang.String,boolean,boolean)",20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TermRangeQuery,org.apache.lucene.util.BytesRef getLowerTerm(),15,15
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TermRangeQuery,org.apache.lucene.util.BytesRef getUpperTerm(),15,15
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TopDocs,"org.apache.lucene.search.TopFieldDocs merge(org.apache.lucene.search.Sort,int,org.apache.lucene.search.TopFieldDocs[])",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TopDocsCollector,"org.apache.lucene.search.TopDocs topDocs(int,int)",29,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TopFieldCollector,"org.apache.lucene.search.TopFieldCollector create(org.apache.lucene.search.Sort,int,boolean,boolean,boolean)",20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TopFieldCollector,"org.apache.lucene.search.TopFieldCollector create(org.apache.lucene.search.Sort,int,org.apache.lucene.search.FieldDoc,boolean,boolean,boolean)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TopScoreDocCollector,"org.apache.lucene.search.TopScoreDocCollector create(int,org.apache.lucene.search.ScoreDoc)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.TwoPhaseIterator,org.apache.lucene.search.DocIdSetIterator approximation(),15,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Weight,org.apache.lucene.search.BulkScorer bulkScorer(org.apache.lucene.index.LeafReaderContext),20,20
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Weight,"org.apache.lucene.search.Explanation explain(org.apache.lucene.index.LeafReaderContext,int)",58,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.Weight,org.apache.lucene.search.Scorer scorer(org.apache.lucene.index.LeafReaderContext),233,212
org.apache.lucene,lucene-core,6,org.apache.lucene.search.WildcardQuery,org.apache.lucene.index.Term getTerm(),4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.spans.SpanNearQuery,java.util.List getClauses(),39,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.spans.SpanNearQuery,org.apache.lucene.search.spans.SpanNearQuery$Builder newUnorderedNearQuery(java.lang.String),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.spans.SpanOrQuery,java.util.List getClauses(),39,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.spans.SpanQuery,"org.apache.lucene.search.spans.SpanWeight createWeight(org.apache.lucene.search.IndexSearcher,boolean)",20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.spans.SpanScorer,org.apache.lucene.search.DocIdSetIterator iterator(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.spans.SpanTermQuery,org.apache.lucene.index.Term getTerm(),4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.search.spans.SpanWeight,"org.apache.lucene.search.spans.Spans getSpans(org.apache.lucene.index.LeafReaderContext,org.apache.lucene.search.spans.SpanWeight$Postings)",25,25
org.apache.lucene,lucene-core,6,org.apache.lucene.search.spans.Spans,org.apache.lucene.search.TwoPhaseIterator asTwoPhaseIterator(),5,5
org.apache.lucene,lucene-core,6,org.apache.lucene.store.BufferedIndexInput,org.apache.lucene.store.BufferedIndexInput clone(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.DataInput,java.lang.String readString(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.Directory,java.lang.String[] listAll(),180,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.Directory,"org.apache.lucene.store.ChecksumIndexInput openChecksumInput(java.lang.String,org.apache.lucene.store.IOContext)",277,203
org.apache.lucene,lucene-core,6,org.apache.lucene.store.Directory,"org.apache.lucene.store.IndexInput openInput(java.lang.String,org.apache.lucene.store.IOContext)",1016,200
org.apache.lucene,lucene-core,6,org.apache.lucene.store.Directory,"org.apache.lucene.store.IndexOutput createOutput(java.lang.String,org.apache.lucene.store.IOContext)",1248,416
org.apache.lucene,lucene-core,6,org.apache.lucene.store.Directory,"org.apache.lucene.store.IndexOutput createTempOutput(java.lang.String,java.lang.String,org.apache.lucene.store.IOContext)",180,60
org.apache.lucene,lucene-core,6,org.apache.lucene.store.Directory,org.apache.lucene.store.Lock obtainLock(java.lang.String),70,30
org.apache.lucene,lucene-core,6,org.apache.lucene.store.FSDirectory,java.nio.file.Path getDirectory(),68,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.FSDirectory,org.apache.lucene.store.FSDirectory open(java.nio.file.Path),60,40
org.apache.lucene,lucene-core,6,org.apache.lucene.store.FSDirectory,"org.apache.lucene.store.IndexOutput createOutput(java.lang.String,org.apache.lucene.store.IOContext)",9,6
org.apache.lucene,lucene-core,6,org.apache.lucene.store.FilterDirectory,org.apache.lucene.store.Directory unwrap(org.apache.lucene.store.Directory),56,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.IndexInput,java.lang.String toString(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.IndexInput,org.apache.lucene.store.IndexInput clone(),210,20
org.apache.lucene,lucene-core,6,org.apache.lucene.store.IndexInput,"org.apache.lucene.store.IndexInput slice(java.lang.String,long,long)",20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.IndexInput,"org.apache.lucene.store.RandomAccessInput randomAccessSlice(long,long)",120,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.IndexOutput,java.lang.String getName(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.IndexOutput,java.lang.String toString(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.store.TrackingDirectoryWrapper,java.util.Set getCreatedFiles(),4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.ArrayUtil,"int[] grow(int[],int)",18,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.AttributeImpl,org.apache.lucene.util.AttributeImpl clone(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.AttributeSource,org.apache.lucene.util.Attribute addAttribute(java.lang.Class),393,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.AttributeSource,org.apache.lucene.util.Attribute getAttribute(java.lang.Class),143,41
org.apache.lucene,lucene-core,6,org.apache.lucene.util.AttributeSource,org.apache.lucene.util.AttributeSource cloneAttributes(),21,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.BytesRef,java.lang.String utf8ToString(),78,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.BytesRef,org.apache.lucene.util.BytesRef deepCopyOf(org.apache.lucene.util.BytesRef),46,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.BytesRefBuilder,org.apache.lucene.util.BytesRef get(),321,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.BytesRefHash,int[] sort(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.BytesRefHash$DirectBytesStartArray,int[] grow(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.BytesRefHash$DirectBytesStartArray,int[] init(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.BytesRefIterator,org.apache.lucene.util.BytesRef next(),161,141
org.apache.lucene,lucene-core,6,org.apache.lucene.util.CommandLineUtil,java.lang.Class loadDirectoryClass(java.lang.String),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.DocIdSetBuilder,org.apache.lucene.search.DocIdSet build(),41,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.DocIdSetBuilder,org.apache.lucene.util.DocIdSetBuilder$BulkAdder grow(int),8,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.FixedBitSet,long[] getBits(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.IOUtils,"java.io.Reader getDecodingReader(java.lang.Class,java.lang.String,java.nio.charset.Charset)",30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.util.InfoStream,org.apache.lucene.util.InfoStream getDefault(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.IntsRef,org.apache.lucene.util.IntsRef clone(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.IntsRefBuilder,org.apache.lucene.util.IntsRef get(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.MapOfSets,java.util.Map getMap(),50,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.MergedIterator,java.lang.Comparable next(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.NumericUtils,"java.math.BigInteger sortableBytesToBigInt(byte[],int,int)",40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.OfflineSorter,org.apache.lucene.store.Directory getDirectory(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.OfflineSorter$ByteSequencesReader,org.apache.lucene.util.BytesRef next(),24,24
org.apache.lucene,lucene-core,6,org.apache.lucene.util.PriorityQueue,java.lang.Object add(java.lang.Object),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.PriorityQueue,java.lang.Object pop(),130,30
org.apache.lucene,lucene-core,6,org.apache.lucene.util.PriorityQueue,java.lang.Object top(),104,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.PriorityQueue,java.lang.Object updateTop(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.QueryBuilder,org.apache.lucene.analysis.Analyzer getAnalyzer(),52,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.QueryBuilder,org.apache.lucene.search.BooleanQuery$Builder newBooleanQuery(),47,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.RollingBuffer,org.apache.lucene.util.RollingBuffer$Resettable get(int),206,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.SPIClassIterator,java.lang.Class next(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.SPIClassIterator,"org.apache.lucene.util.SPIClassIterator get(java.lang.Class,java.lang.ClassLoader)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.SetOnce,java.lang.Object get(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.automaton.Automaton,int[] getStartPoints(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.automaton.Automaton,java.lang.String toDot(),2,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.automaton.Automaton$Builder,org.apache.lucene.util.automaton.Automaton finish(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.automaton.CompiledAutomaton,org.apache.lucene.index.TermsEnum getTermsEnum(org.apache.lucene.index.Terms),4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.automaton.FiniteStringsIterator,org.apache.lucene.util.IntsRef next(),20,20
org.apache.lucene,lucene-core,6,org.apache.lucene.util.automaton.Operations,int[] topoSortStates(org.apache.lucene.util.automaton.Automaton),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.automaton.Operations,org.apache.lucene.util.IntsRef getSingleton(org.apache.lucene.util.automaton.Automaton),4,4
org.apache.lucene,lucene-core,6,org.apache.lucene.util.automaton.Operations,org.apache.lucene.util.automaton.Automaton removeDeadStates(org.apache.lucene.util.automaton.Automaton),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.bkd.BKDReader,org.apache.lucene.util.bkd.BKDReader$IntersectState getIntersectState(org.apache.lucene.index.PointValues$IntersectVisitor),4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.bkd.BKDReader$IndexTree,org.apache.lucene.util.bkd.BKDReader$IndexTree clone(),4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.bkd.HeapPointWriter,"org.apache.lucene.util.bkd.PointReader getReader(long,long)",4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.bkd.PointWriter,"org.apache.lucene.util.bkd.PointReader getReader(long,long)",12,8
org.apache.lucene,lucene-core,6,org.apache.lucene.util.bkd.PointWriter,"org.apache.lucene.util.bkd.PointReader getSharedReader(long,long,java.util.List)",8,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Builder,org.apache.lucene.util.fst.FST finish(),40,30
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.BytesRefFSTEnum,org.apache.lucene.util.fst.BytesRefFSTEnum$InputOutput current(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.BytesRefFSTEnum,org.apache.lucene.util.fst.BytesRefFSTEnum$InputOutput next(),40,40
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.BytesRefFSTEnum,org.apache.lucene.util.fst.BytesRefFSTEnum$InputOutput seekCeil(org.apache.lucene.util.BytesRef),30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.BytesRefFSTEnum,org.apache.lucene.util.fst.BytesRefFSTEnum$InputOutput seekExact(org.apache.lucene.util.BytesRef),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.FST,"org.apache.lucene.util.fst.FST$Arc findTargetArc(int,org.apache.lucene.util.fst.FST$Arc,org.apache.lucene.util.fst.FST$Arc,org.apache.lucene.util.fst.FST$BytesReader)",110,100
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.FST,org.apache.lucene.util.fst.FST$Arc getFirstArc(org.apache.lucene.util.fst.FST$Arc),220,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.FST$Arc,org.apache.lucene.util.fst.FST$Arc copyFrom(org.apache.lucene.util.fst.FST$Arc),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.IntsRefFSTEnum,org.apache.lucene.util.fst.IntsRefFSTEnum$InputOutput current(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.IntsRefFSTEnum,org.apache.lucene.util.fst.IntsRefFSTEnum$InputOutput next(),30,20
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.NoOutputs,org.apache.lucene.util.fst.NoOutputs getSingleton(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Outputs,"java.lang.Object add(java.lang.Object,java.lang.Object)",20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Outputs,java.lang.Object getNoOutput(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Util,"java.lang.Object get(org.apache.lucene.util.fst.FST,org.apache.lucene.util.BytesRef)",40,40
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Util,"org.apache.lucene.util.BytesRef toBytesRef(org.apache.lucene.util.IntsRef,org.apache.lucene.util.BytesRefBuilder)",24,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Util,"org.apache.lucene.util.fst.FST$Arc readCeilArc(int,org.apache.lucene.util.fst.FST,org.apache.lucene.util.fst.FST$Arc,org.apache.lucene.util.fst.FST$Arc,org.apache.lucene.util.fst.FST$BytesReader)",20,20
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Util,"org.apache.lucene.util.fst.Util$TopResults shortestPaths(org.apache.lucene.util.fst.FST,org.apache.lucene.util.fst.FST$Arc,java.lang.Object,java.util.Comparator,int,boolean)",20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Util$TopNSearcher,org.apache.lucene.util.fst.Util$TopResults search(),60,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.fst.Util$TopResults,java.util.Iterator iterator(),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.packed.DirectWriter,"org.apache.lucene.util.packed.DirectWriter getInstance(org.apache.lucene.store.IndexOutput,long,int)",60,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.packed.MonotonicBlockPackedReader,"org.apache.lucene.util.packed.MonotonicBlockPackedReader of(org.apache.lucene.store.IndexInput,int,int,long,boolean)",50,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.packed.PackedInts,"org.apache.lucene.util.packed.PackedInts$FormatAndBits fastestFormatAndBits(int,int,float)",50,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.packed.PackedInts,"org.apache.lucene.util.packed.PackedInts$Reader getReaderNoHeader(org.apache.lucene.store.DataInput,org.apache.lucene.util.packed.PackedInts$Format,int,int,int)",30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.packed.PackedInts,"org.apache.lucene.util.packed.PackedInts$Writer getWriterNoHeader(org.apache.lucene.store.DataOutput,org.apache.lucene.util.packed.PackedInts$Format,int,int,int)",60,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.packed.PackedLongValues,org.apache.lucene.util.packed.PackedLongValues$Builder monotonicBuilder(float),32,0
org.apache.lucene,lucene-core,6,org.apache.lucene.util.packed.PackedLongValues$Builder,org.apache.lucene.util.packed.PackedLongValues build(),3,0
org.apache.lucene,lucene-expressions,6,org.apache.lucene.expressions.Bindings,org.apache.lucene.queries.function.ValueSource getValueSource(java.lang.String),12,0
org.apache.lucene,lucene-expressions,6,org.apache.lucene.expressions.Bindings,org.apache.lucene.search.DoubleValuesSource getDoubleValuesSource(java.lang.String),8,4
org.apache.lucene,lucene-expressions,6,org.apache.lucene.expressions.js.JavascriptCompiler,org.apache.lucene.expressions.Expression compile(java.lang.String),20,0
org.apache.lucene,lucene-expressions,6,org.apache.lucene.expressions.js.JavascriptCompiler$Loader,"java.lang.Class define(java.lang.String,byte[])",10,0
org.apache.lucene,lucene-expressions,6,org.apache.lucene.expressions.js.JavascriptParser$ExternalContext,java.util.List expression(),10,0
org.apache.lucene,lucene-expressions,6,org.apache.lucene.expressions.js.JavascriptParser$ExternalContext,org.antlr.v4.runtime.tree.TerminalNode VARIABLE(),10,0
org.apache.lucene,lucene-expressions,6,org.apache.lucene.expressions.js.JavascriptParser$NumericContext,org.antlr.v4.runtime.tree.TerminalNode DECIMAL(),10,10
